EQIPMENT_ID	OTHER_ID	MTF_ID		SerNum		Correct_OTHERID	Correct_SerNum
59936		VMM3_0001692	20MNEVMM308663	1692		VMM3_0001692	1692
59937		VMM3_0002344	20MNEVMM308664	2344		VMM3_0002344	2344
59938		VMM3_0002347	20MNEVMM308665	2347		VMM3_0002347	2347
59939		VMM3_0002350	20MNEVMM308666	2350		VMM3_0002350	2350
59940		VMM3_0002338	20MNEVMM308667	2338		VMM3_0002338	2338
59941		VMM3_0002351	20MNEVMM308668	2351		VMM3_0002351	2351
59942		VMM3_0001581	20MNEVMM308669	1581		VMM3_0001581	1581
59943		VMM3_0001584	20MNEVMM308670	1584		VMM3_0001584	1584
59944		VMM3_0002349	20MNEVMM308671	2349		VMM3_0002349	2349
59945		VMM3_0000459	20MNEVMM308672	0459		VMM3_0000459	459
59946		VMM3_0000456	20MNEVMM308673	0456		VMM3_0000456	456
59947		VMM3_0002542	20MNEVMM308674	2542		VMM3_0002542	2542
59948		VMM3_0002141	20MNEVMM308675	2141		VMM3_0002141	2141
59949		VMM3_0002437	20MNEVMM308676	2437		VMM3_0002437	2437
59950		VMM3_0002430	20MNEVMM308677	2430		VMM3_0002430	2430
59951		VMM3_0002147	20MNEVMM308678	2147		VMM3_0002147	2147
59952		VMM3_0002689	20MNEVMM308679	2689		VMM3_0002689	2689
59953		VMM3_0002154	20MNEVMM308680	2154		VMM3_0002154	2154
59954		VMM3_0000884	20MNEVMM308681	0884		VMM3_0000884	884
59955		VMM3_0001654	20MNEVMM308682	1654		VMM3_0001654	1654
59956		VMM3_0002427	20MNEVMM308683	2427		VMM3_0002427	2427
59957		VMM3_0001652	20MNEVMM308684	1652		VMM3_0001652	1652
59958		VMM3_0001708	20MNEVMM308685	1708		VMM3_0001708	1708
59959		VMM3_0001631	20MNEVMM308686	1631		VMM3_0001631	1631
59960		VMM3_0002424	20MNEVMM308687	2424		VMM3_0002424	2424
59961		VMM3_0002423	20MNEVMM308688	2423		VMM3_0002423	2423
59962		VMM3_0002153	20MNEVMM308689	2153		VMM3_0002153	2153
59963		VMM3_0002417	20MNEVMM308690	2417		VMM3_0002417	2417
59964		VMM3_0002085	20MNEVMM308691	2085		VMM3_0002085	2085
59965		VMM3_0002266	20MNEVMM308692	2266		VMM3_0002266	2266
59966		VMM3_0001867	20MNEVMM308693	1867		VMM3_0001867	1867
59967		VMM3_0001663	20MNEVMM308694	1663		VMM3_0001663	1663
59968		VMM3_0002419	20MNEVMM308695	2419		VMM3_0002419	2419
59969		VMM3_0001739	20MNEVMM308696	1739		VMM3_0001739	1739
59970		VMM3_0001199	20MNEVMM308697	1199		VMM3_0001199	1199
59971		VMM3_0001738	20MNEVMM308698	1738		VMM3_0001738	1738
59972		VMM3_0002443	20MNEVMM308699	2443		VMM3_0002443	2443
59973		VMM3_0002511	20MNEVMM308700	2511		VMM3_0002511	2511
59974		VMM3_0002143	20MNEVMM308701	2143		VMM3_0002143	2143
59975		VMM3_0001501	20MNEVMM308702	1501		VMM3_0001501	1501
59976		VMM3_0000887	20MNEVMM308703	0887		VMM3_0000887	887
59977		VMM3_0001872	20MNEVMM308704	1872		VMM3_0001872	1872
59978		VMM3_0002459	20MNEVMM308705	2459		VMM3_0002459	2459
59979		VMM3_0002664	20MNEVMM308706	2664		VMM3_0002664	2664
59980		VMM3_0000736	20MNEVMM308707	0736		VMM3_0000736	736
59981		VMM3_0002755	20MNEVMM308708	2755		VMM3_0002755	2755
59982		VMM3_0001938	20MNEVMM308709	1938		VMM3_0001938	1938
59983		VMM3_0002767	20MNEVMM308710	2767		VMM3_0002767	2767
59984		VMM3_0000735	20MNEVMM308711	0735		VMM3_0000735	735
59985		VMM3_0002760	20MNEVMM308712	2760		VMM3_0002760	2760
59986		VMM3_0000827	20MNEVMM308713	0827		VMM3_0000827	827
59987		VMM3_0002766	20MNEVMM308714	2766		VMM3_0002766	2766
59988		VMM3_0000737	20MNEVMM308715	0737		VMM3_0000737	737
59989		VMM3_0002757	20MNEVMM308716	2757		VMM3_0002757	2757
59990		VMM3_0000738	20MNEVMM308717	0738		VMM3_0000738	738
59991		VMM3_0000562	20MNEVMM308718	0562		VMM3_0000562	562
59992		VMM3_0002740	20MNEVMM308719	2740		VMM3_0002740	2740
59993		VMM3_0002721	20MNEVMM308720	2721		VMM3_0002721	2721
59994		VMM3_0002762	20MNEVMM308721	2762		VMM3_0002762	2762
59995		VMM3_0000547	20MNEVMM308722	0547		VMM3_0000547	547
59996		VMM3_0002733	20MNEVMM308723	2733		VMM3_0002733	2733
59997		VMM3_0000554	20MNEVMM308724	0554		VMM3_0000554	554
59998		VMM3_0002734	20MNEVMM308725	2734		VMM3_0002734	2734
59999		VMM3_0002764	20MNEVMM308726	2764		VMM3_0002764	2764
60000		VMM3_0000741	20MNEVMM308727	0741		VMM3_0000741	741
60001		VMM3_0002763	20MNEVMM308728	2763		VMM3_0002763	2763
60002		VMM3_0000743	20MNEVMM308729	0743		VMM3_0000743	743
60003		VMM3_0002736	20MNEVMM308730	2736		VMM3_0002736	2736
60004		VMM3_0002735	20MNEVMM308731	2735		VMM3_0002735	2735
60005		VMM3_0000545	20MNEVMM308732	0545		VMM3_0000545	545
60006		VMM3_0002727	20MNEVMM308733	2727		VMM3_0002727	2727
60007		VMM3_0002701	20MNEVMM308734	2701		VMM3_0002701	2701
60008		VMM3_0002731	20MNEVMM308735	2731		VMM3_0002731	2731
60009		VMM3_0002768	20MNEVMM308736	2768		VMM3_0002768	2768
60010		VMM3_0000739	20MNEVMM308737	0739		VMM3_0000739	739
60011		VMM3_0002759	20MNEVMM308738	2759		VMM3_0002759	2759
60012		VMM3_0000552	20MNEVMM308739	0552		VMM3_0000552	552
60013		VMM3_0000732	20MNEVMM308740	0732		VMM3_0000732	732
60014		VMM3_0002761	20MNEVMM308741	2761		VMM3_0002761	2761
60015		VMM3_0001939	20MNEVMM308742	1939		VMM3_0001939	1939
60016		VMM3_0000597	20MNEVMM308743	0597		VMM3_0000597	597
60017		VMM3_0000823	20MNEVMM308744	0823		VMM3_0000823	823
60018		VMM3_0002744	20MNEVMM308745	2744		VMM3_0002744	2744
60019		VMM3_0002765	20MNEVMM308746	2765		VMM3_0002765	2765
60020		VMM3_0002728	20MNEVMM308747	2728		VMM3_0002728	2728
60021		VMM3_0000734	20MNEVMM308748	0734		VMM3_0000734	734
60022		VMM3_0002783	20MNEVMM308749	2783		VMM3_0002783	2783
60023		VMM3_0000824	20MNEVMM308750	0824		VMM3_0000824	824
60024		VMM3_0002725	20MNEVMM308751	2725		VMM3_0002725	2725
60025		VMM3_0002758	20MNEVMM308752	2758		VMM3_0002758	2758
60026		VMM3_0002756	20MNEVMM308753	2756		VMM3_0002756	2756
60027		VMM3_0001966	20MNEVMM308754	1966		VMM3_0001966	1966
60028		VMM3_0002305	20MNEVMM308755	2305		VMM3_0002305	2305
60029		VMM3_0002687	20MNEVMM308756	2687		VMM3_0002687	2687
60030		VMM3_0001891	20MNEVMM308757	1891		VMM3_0001891	1891
60031		VMM3_0000999	20MNEVMM308758	0999		VMM3_0000999	999
60032		VMM3_0001812	20MNEVMM308759	1812		VMM3_0001812	1812
60033		VMM3_0001585	20MNEVMM308760	1585		VMM3_0001585	1585
60034		VMM3_0002503	20MNEVMM308761	2503		VMM3_0002503	2503
60035		VMM3_0001686	20MNEVMM308762	1686		VMM3_0001686	1686
60036		VMM3_0002075	20MNEVMM308763	2075		VMM3_0002075	2075
60037		VMM3_0002003	20MNEVMM308764	2003		VMM3_0002003	2003
60038		VMM3_0001680	20MNEVMM308765	1680		VMM3_0001680	1680
60039		VMM3_0002366	20MNEVMM308766	2366		VMM3_0002366	2366
60040		VMM3_0002230	20MNEVMM308767	2230		VMM3_0002230	2230
60041		VMM3_0002536	20MNEVMM308768	2536		VMM3_0002536	2536
60042		VMM3_0001796	20MNEVMM308769	1796		VMM3_0001796	1796
60043		VMM3_0002268	20MNEVMM308770	2268		VMM3_0002268	2268
60044		VMM3_0001682	20MNEVMM308771	1682		VMM3_0001682	1682
60045		VMM3_0001640	20MNEVMM308772	1640		VMM3_0001640	1640
60046		VMM3_0002035	20MNEVMM308773	2035		VMM3_0002035	2035
60047		VMM3_0001961	20MNEVMM308774	1961		VMM3_0001961	1961
60048		VMM3_0001561	20MNEVMM308775	1561		VMM3_0001561	1561
60049		VMM3_0002615	20MNEVMM308776	2615		VMM3_0002615	2615
60050		VMM3_0002078	20MNEVMM308777	2078		VMM3_0002078	2078
60051		VMM3_0002332	20MNEVMM308778	2332		VMM3_0002332	2332
60052		VMM3_0001968	20MNEVMM308779	1968		VMM3_0001968	1968
60053		VMM3_0001792	20MNEVMM308780	1792		VMM3_0001792	1792
60054		VMM3_0001683	20MNEVMM308781	1683		VMM3_0001683	1683
60055		VMM3_0001740	20MNEVMM308782	1740		VMM3_0001740	1740
60056		VMM3_0002627	20MNEVMM308783	2627		VMM3_0002627	2627
60057		VMM3_0001677	20MNEVMM308784	1677		VMM3_0001677	1677
60058		VMM3_0001679	20MNEVMM308785	1679		VMM3_0001679	1679
60059		VMM3_0002178	20MNEVMM308786	2178		VMM3_0002178	2178
60060		VMM3_0002307	20MNEVMM308787	2307		VMM3_0002307	2307
60061		VMM3_0001714	20MNEVMM308788	1714		VMM3_0001714	1714
60062		VMM3_0001805	20MNEVMM308789	1805		VMM3_0001805	1805
60063		VMM3_0001223	20MNEVMM308790	1223		VMM3_0001223	1223
60064		VMM3_0002547	20MNEVMM308791	2547		VMM3_0002547	2547
60065		VMM3_0001224	20MNEVMM308792	1224		VMM3_0001224	1224
60066		VMM3_0002619	20MNEVMM308793	2619		VMM3_0002619	2619
60067		VMM3_0001000	20MNEVMM308794	1000		VMM3_0001000	1000
60068		VMM3_0001749	20MNEVMM308795	1749		VMM3_0001749	1749
60069		VMM3_0001201	20MNEVMM308796	1201		VMM3_0001201	1201
60070		VMM3_0001757	20MNEVMM308797	1757		VMM3_0001757	1757
60071		VMM3_0000807	20MNEVMM308798	0807		VMM3_0000807	807
60072		VMM3_0001722	20MNEVMM308799	1722		VMM3_0001722	1722
60073		VMM3_0000695	20MNEVMM308800	0695		VMM3_0000695	695
60074		VMM3_0001987	20MNEVMM308801	1987		VMM3_0001987	1987
60075		VMM3_0002062	20MNEVMM308802	2062		VMM3_0002062	2062
60076		VMM3_0002057	20MNEVMM308803	2057		VMM3_0002057	2057
60077		VMM3_0001785	20MNEVMM308804	1785		VMM3_0001785	1785
60078		VMM3_0001474	20MNEVMM308805	1474		VMM3_0001474	1474
60079		VMM3_0001184	20MNEVMM308806	1184		VMM3_0001184	1184
60080		VMM3_0001486	20MNEVMM308807	1486		VMM3_0001486	1486
60081		VMM3_0002395	20MNEVMM308808	2395		VMM3_0002395	2395
60082		VMM3_0001513	20MNEVMM308809	1513		VMM3_0001513	1513
60083		VMM3_0001511	20MNEVMM308810	1511		VMM3_0001511	1511
60084		VMM3_0002070	20MNEVMM308811	2070		VMM3_0002070	2070
60085		VMM3_0001282	20MNEVMM308812	1282		VMM3_0001282	1282
60086		VMM3_0002054	20MNEVMM308813	2054		VMM3_0002054	2054
60087		VMM3_0001153	20MNEVMM308814	1153		VMM3_0001153	1153
60088		VMM3_0000699	20MNEVMM308815	0699		VMM3_0000699	699
60089		VMM3_0001247	20MNEVMM308816	1247		VMM3_0001247	1247
60090		VMM3_0001475	20MNEVMM308817	1475		VMM3_0001475	1475
60091		VMM3_0001006	20MNEVMM308818	1006		VMM3_0001006	1006
60092		VMM3_0002631	20MNEVMM308819	2631		VMM3_0002631	2631
60093		VMM3_0001008	20MNEVMM308820	1008		VMM3_0001008	1008
60094		VMM3_0001001	20MNEVMM308821	1001		VMM3_0001001	1001
60095		VMM3_0001268	20MNEVMM308822	1268		VMM3_0001268	1268
60096		VMM3_0002624	20MNEVMM308823	2624		VMM3_0002624	2624
60097		VMM3_0001993	20MNEVMM308824	1993		VMM3_0001993	1993
60098		VMM3_0001138	20MNEVMM308825	1138		VMM3_0001138	1138
60099		VMM3_0001460	20MNEVMM308826	1460		VMM3_0001460	1460
60100		VMM3_0000883	20MNEVMM308827	0883		VMM3_0000883	883
60101		VMM3_0000897	20MNEVMM308828	0897		VMM3_0000897	897
60102		VMM3_0001469	20MNEVMM308829	1469		VMM3_0001469	1469
60103		VMM3_0001414	20MNEVMM308830	1414		VMM3_0001414	1414
60104		VMM3_0001416	20MNEVMM308831	1416		VMM3_0001416	1416
60105		VMM3_0001465	20MNEVMM308832	1465		VMM3_0001465	1465
60106		VMM3_0001467	20MNEVMM308833	1467		VMM3_0001467	1467
60107		VMM3_0001334	20MNEVMM308834	1334		VMM3_0001334	1334
60108		VMM3_0001464	20MNEVMM308835	1464		VMM3_0001464	1464
60109		VMM3_0001331	20MNEVMM308836	1331		VMM3_0001331	1331
60110		VMM3_0000158	20MNEVMM308837	0158		VMM3_0000158	158
60111		VMM3_0001634	20MNEVMM308838	1634		VMM3_0001634	1634
60112		VMM3_0002402	20MNEVMM308839	2402		VMM3_0002402	2402
60113		VMM3_0002642	20MNEVMM308840	2642		VMM3_0002642	2642
60114		VMM3_0001638	20MNEVMM308841	1638		VMM3_0001638	1638
60115		VMM3_0001669	20MNEVMM308842	1669		VMM3_0001669	1669
60116		VMM3_0001688	20MNEVMM308843	1688		VMM3_0001688	1688
60117		VMM3_0002389	20MNEVMM308844	2389		VMM3_0002389	2389
60118		VMM3_0001571	20MNEVMM308845	1571		VMM3_0001571	1571
60119		VMM3_0002775	20MNEVMM308846	2775		VMM3_0002775	2775
60120		VMM3_0001762	20MNEVMM308847	1762		VMM3_0001762	1762
60121		VMM3_0001783	20MNEVMM308848	1783		VMM3_0001783	1783
60122		VMM3_0002646	20MNEVMM308849	2646		VMM3_0002646	2646
60123		VMM3_0002649	20MNEVMM308850	2649		VMM3_0002649	2649
60124		VMM3_0001782	20MNEVMM308851	1782		VMM3_0001782	1782
60125		VMM3_0002778	20MNEVMM308852	2778		VMM3_0002778	2778
60126		VMM3_0001644	20MNEVMM308853	1644		VMM3_0001644	1644
60127		VMM3_0001670	20MNEVMM308854	1670		VMM3_0001670	1670
60128		VMM3_0001569	20MNEVMM308855	1569		VMM3_0001569	1569
60129		VMM3_0001671	20MNEVMM308856	1671		VMM3_0001671	1671
60130		VMM3_0002397	20MNEVMM308857	2397		VMM3_0002397	2397
60131		VMM3_0000799	20MNEVMM308858	0799		VMM3_0000799	799
60132		VMM3_0001641	20MNEVMM308859	1641		VMM3_0001641	1641
60133		VMM3_0001320	20MNEVMM308860	1320		VMM3_0001320	1320
60134		VMM3_0001327	20MNEVMM308861	1327		VMM3_0001327	1327
60135		VMM3_0002647	20MNEVMM308862	2647		VMM3_0002647	2647
60136		VMM3_0001633	20MNEVMM308863	1633		VMM3_0001633	1633
60137		VMM3_0001675	20MNEVMM308864	1675		VMM3_0001675	1675
60138		VMM3_0001695	20MNEVMM308865	1695		VMM3_0001695	1695
60139		VMM3_0001672	20MNEVMM308866	1672		VMM3_0001672	1672
60140		VMM3_0001637	20MNEVMM308867	1637		VMM3_0001637	1637
60141		VMM3_0001645	20MNEVMM308868	1645		VMM3_0001645	1645
60142		VMM3_0001646	20MNEVMM308869	1646		VMM3_0001646	1646
60143		VMM3_0001043	20MNEVMM308870	1043		VMM3_0001043	1043
60144		VMM3_0001643	20MNEVMM308871	1643		VMM3_0001643	1643
60145		VMM3_0000481	20MNEVMM308872	0481		VMM3_0000481	481
60146		VMM3_0000471	20MNEVMM308873	0471		VMM3_0000471	471
60147		VMM3_0000388	20MNEVMM308874	0388		VMM3_0000388	388
60148		VMM3_0000463	20MNEVMM308875	0463		VMM3_0000463	463
60149		VMM3_0000453	20MNEVMM308876	0453		VMM3_0000453	453
60150		VMM3_0000424	20MNEVMM308877	0424		VMM3_0000424	424
60151		VMM3_0000145	20MNEVMM308878	0145		VMM3_0000145	145
60152		VMM3_0001599	20MNEVMM308879	1599		VMM3_0001599	1599
60153		VMM3_0002502	20MNEVMM308880	2502		VMM3_0002502	2502
60154		VMM3_0002418	20MNEVMM308881	2418		VMM3_0002418	2418
60155		VMM3_0002276	20MNEVMM308882	2276		VMM3_0002276	2276
60156		VMM3_0002146	20MNEVMM308883	2146		VMM3_0002146	2146
60157		VMM3_0002477	20MNEVMM308884	2477		VMM3_0002477	2477
60158		VMM3_0002260	20MNEVMM308885	2260		VMM3_0002260	2260
60159		VMM3_0002554	20MNEVMM308886	2554		VMM3_0002554	2554
60160		VMM3_0002462	20MNEVMM308887	2462		VMM3_0002462	2462
60161		VMM3_0002425	20MNEVMM308888	2425		VMM3_0002425	2425
60162		VMM3_0002444	20MNEVMM308889	2444		VMM3_0002444	2444
60163		VMM3_0002552	20MNEVMM308890	2552		VMM3_0002552	2552
60164		VMM3_0000641	20MNEVMM308891	0641		VMM3_0000641	641
60165		VMM3_0000770	20MNEVMM308892	0770		VMM3_0000770	770
60166		VMM3_0000939	20MNEVMM308893	0939		VMM3_0000939	939
60167		VMM3_0000721	20MNEVMM308894	0721		VMM3_0000721	721
60168		VMM3_0002252	20MNEVMM308895	2252		VMM3_0002252	2252
60169		VMM3_0001653	20MNEVMM308896	1653		VMM3_0001653	1653
60170		VMM3_0002264	20MNEVMM308897	2264		VMM3_0002264	2264
60171		VMM3_0002302	20MNEVMM308898	2302		VMM3_0002302	2302
60172		VMM3_0002201	20MNEVMM308899	2201		VMM3_0002201	2201
60173		VMM3_0002301	20MNEVMM308900	2301		VMM3_0002301	2301
60174		VMM3_0002097	20MNEVMM308901	2097		VMM3_0002097	2097
60175		VMM3_0002206	20MNEVMM308902	2206		VMM3_0002206	2206
60176		VMM3_0002478	20MNEVMM308903	2478		VMM3_0002478	2478
60177		VMM3_0002127	20MNEVMM308904	2127		VMM3_0002127	2127
60178		VMM3_0001503	20MNEVMM308905	1503		VMM3_0001503	1503
60179		VMM3_0002240	20MNEVMM308906	2240		VMM3_0002240	2240
60180		VMM3_0001498	20MNEVMM308907	1498		VMM3_0001498	1498
60181		VMM3_0002225	20MNEVMM308908	2225		VMM3_0002225	2225
60182		VMM3_0002499	20MNEVMM308909	2499		VMM3_0002499	2499
60183		VMM3_0002204	20MNEVMM308910	2204		VMM3_0002204	2204
60184		VMM3_0002329	20MNEVMM308911	2329		VMM3_0002329	2329
60185		VMM3_0002446	20MNEVMM308912	2446		VMM3_0002446	2446
60186		VMM3_0002123	20MNEVMM308913	2123		VMM3_0002123	2123
60187		VMM3_0001499	20MNEVMM308914	1499		VMM3_0001499	1499
60188		VMM3_0002500	20MNEVMM308915	2500		VMM3_0002500	2500
60189		VMM3_0002234	20MNEVMM308916	2234		VMM3_0002234	2234
60190		VMM3_0001657	20MNEVMM308917	1657		VMM3_0001657	1657
60191		VMM3_0002186	20MNEVMM308918	2186		VMM3_0002186	2186
60192		VMM3_0001661	20MNEVMM308919	1661		VMM3_0001661	1661
60193		VMM3_0002454	20MNEVMM308920	2454		VMM3_0002454	2454
60194		VMM3_0002212	20MNEVMM308921	2212		VMM3_0002212	2212
60195		VMM3_0002190	20MNEVMM308922	2190		VMM3_0002190	2190
60196		VMM3_0002498	20MNEVMM308923	2498		VMM3_0002498	2498
60197		VMM3_0001497	20MNEVMM308924	1497		VMM3_0001497	1497
60198		VMM3_0002253	20MNEVMM308925	2253		VMM3_0002253	2253
60199		VMM3_0002191	20MNEVMM308926	2191		VMM3_0002191	2191
60200		VMM3_0002509	20MNEVMM308927	2509		VMM3_0002509	2509
60201		VMM3_0002116	20MNEVMM308928	2116		VMM3_0002116	2116
60202		VMM3_0002256	20MNEVMM308929	2256		VMM3_0002256	2256
60203		VMM3_0002326	20MNEVMM308930	2326		VMM3_0002326	2326
60204		VMM3_0002331	20MNEVMM308931	2331		VMM3_0002331	2331
60205		VMM3_0002151	20MNEVMM308932	2151		VMM3_0002151	2151
60206		VMM3_0002448	20MNEVMM308933	2448		VMM3_0002448	2448
60207		VMM3_0002299	20MNEVMM308934	2299		VMM3_0002299	2299
60208		VMM3_0001651	20MNEVMM308935	1651		VMM3_0001651	1651
60209		VMM3_0002510	20MNEVMM308936	2510		VMM3_0002510	2510
60210		VMM3_0002464	20MNEVMM308937	2464		VMM3_0002464	2464
60211		VMM3_0002236	20MNEVMM308938	2236		VMM3_0002236	2236
60212		VMM3_0002456	20MNEVMM308939	2456		VMM3_0002456	2456
60213		VMM3_0002115	20MNEVMM308940	2115		VMM3_0002115	2115
60214		VMM3_0001656	20MNEVMM308941	1656		VMM3_0001656	1656
60215		VMM3_0002455	20MNEVMM308942	2455		VMM3_0002455	2455
60216		VMM3_0002254	20MNEVMM308943	2254		VMM3_0002254	2254
60217		VMM3_0002144	20MNEVMM308944	2144		VMM3_0002144	2144
60218		VMM3_0002458	20MNEVMM308945	2458		VMM3_0002458	2458
60219		VMM3_0002258	20MNEVMM308946	2258		VMM3_0002258	2258
60220		VMM3_0002215	20MNEVMM308947	2215		VMM3_0002215	2215
60221		VMM3_0002323	20MNEVMM308948	2323		VMM3_0002323	2323
60222		VMM3_0002145	20MNEVMM308949	2145		VMM3_0002145	2145
60223		VMM3_0001662	20MNEVMM308950	1662		VMM3_0001662	1662
60224		VMM3_0002200	20MNEVMM308951	2200		VMM3_0002200	2200
60225		VMM3_0002125	20MNEVMM308952	2125		VMM3_0002125	2125
60226		VMM3_0002218	20MNEVMM308953	2218		VMM3_0002218	2218
60227		VMM3_0002205	20MNEVMM308954	2205		VMM3_0002205	2205
60228		VMM3_0002334	20MNEVMM308955	2334		VMM3_0002334	2334
60229		VMM3_0002497	20MNEVMM308956	2497		VMM3_0002497	2497
60230		VMM3_0002203	20MNEVMM308957	2203		VMM3_0002203	2203
60231		VMM3_0002189	20MNEVMM308958	2189		VMM3_0002189	2189
60232		VMM3_0002327	20MNEVMM308959	2327		VMM3_0002327	2327
60233		VMM3_0002128	20MNEVMM308960	2128		VMM3_0002128	2128
60234		VMM3_0001658	20MNEVMM308961	1658		VMM3_0001658	1658
60235		VMM3_0002126	20MNEVMM308962	2126		VMM3_0002126	2126
60236		VMM3_0002156	20MNEVMM308963	2156		VMM3_0002156	2156
60237		VMM3_0002113	20MNEVMM308964	2113		VMM3_0002113	2113
60238		VMM3_0002439	20MNEVMM308965	2439		VMM3_0002439	2439
60239		VMM3_0002436	20MNEVMM308966	2436		VMM3_0002436	2436
60240		VMM3_0002228	20MNEVMM308967	2228		VMM3_0002228	2228
60241		VMM3_0002207	20MNEVMM308968	2207		VMM3_0002207	2207
60242		VMM3_0001655	20MNEVMM308969	1655		VMM3_0001655	1655
60243		VMM3_0002504	20MNEVMM308970	2504		VMM3_0002504	2504
60244		VMM3_0002250	20MNEVMM308971	2250		VMM3_0002250	2250
60245		VMM3_0002235	20MNEVMM308972	2235		VMM3_0002235	2235
60246		VMM3_0002160	20MNEVMM308973	2160		VMM3_0002160	2160
60247		VMM3_0002431	20MNEVMM308974	2431		VMM3_0002431	2431
60248		VMM3_0002508	20MNEVMM308975	2508		VMM3_0002508	2508
60249		VMM3_0002187	20MNEVMM308976	2187		VMM3_0002187	2187
60250		VMM3_0002255	20MNEVMM308977	2255		VMM3_0002255	2255
60251		VMM3_0002451	20MNEVMM308978	2451		VMM3_0002451	2451
60252		VMM3_0002259	20MNEVMM308979	2259		VMM3_0002259	2259
60253		VMM3_0002148	20MNEVMM308980	2148		VMM3_0002148	2148
60254		VMM3_0002335	20MNEVMM308981	2335		VMM3_0002335	2335
60255		VMM3_0001660	20MNEVMM308982	1660		VMM3_0001660	1660
60256		VMM3_0002222	20MNEVMM308983	2222		VMM3_0002222	2222
60257		VMM3_0002149	20MNEVMM308984	2149		VMM3_0002149	2149
60258		VMM3_0002429	20MNEVMM308985	2429		VMM3_0002429	2429
60259		VMM3_0002507	20MNEVMM308986	2507		VMM3_0002507	2507
60260		VMM3_0002117	20MNEVMM308987	2117		VMM3_0002117	2117
60261		VMM3_0002232	20MNEVMM308988	2232		VMM3_0002232	2232
60262		VMM3_0002433	20MNEVMM308989	2433		VMM3_0002433	2433
60263		VMM3_0002179	20MNEVMM308990	2179		VMM3_0002179	2179
60264		VMM3_0002196	20MNEVMM308991	2196		VMM3_0002196	2196
60265		VMM3_0001664	20MNEVMM308992	1664		VMM3_0001664	1664
60266		VMM3_0002257	20MNEVMM308993	2257		VMM3_0002257	2257
60267		VMM3_0002472	20MNEVMM308994	2472		VMM3_0002472	2472
60268		VMM3_0001649	20MNEVMM308995	1649		VMM3_0001649	1649
60269		VMM3_0002512	20MNEVMM308996	2512		VMM3_0002512	2512
60270		VMM3_0002155	20MNEVMM308997	2155		VMM3_0002155	2155
60271		VMM3_0002442	20MNEVMM308998	2442		VMM3_0002442	2442
60272		VMM3_0002449	20MNEVMM308999	2449		VMM3_0002449	2449
60273		VMM3_0002244	20MNEVMM309000	2244		VMM3_0002244	2244
60274		VMM3_0002198	20MNEVMM309001	2198		VMM3_0002198	2198
60275		VMM3_0002453	20MNEVMM309002	2453		VMM3_0002453	2453
60276		VMM3_0001659	20MNEVMM309003	1659		VMM3_0001659	1659
60277		VMM3_0002199	20MNEVMM309004	2199		VMM3_0002199	2199
60278		VMM3_0001650	20MNEVMM309005	1650		VMM3_0001650	1650
60279		VMM3_0002195	20MNEVMM309006	2195		VMM3_0002195	2195
60280		VMM3_0002114	20MNEVMM309007	2114		VMM3_0002114	2114
60281		VMM3_0002322	20MNEVMM309008	2322		VMM3_0002322	2322
60282		VMM3_0002247	20MNEVMM309009	2247		VMM3_0002247	2247
60283		VMM3_0002265	20MNEVMM309010	2265		VMM3_0002265	2265
60284		VMM3_0002202	20MNEVMM309011	2202		VMM3_0002202	2202
60285		VMM3_0002505	20MNEVMM309012	2505		VMM3_0002505	2505
60286		VMM3_0002239	20MNEVMM309013	2239		VMM3_0002239	2239
60287		VMM3_0002324	20MNEVMM309014	2324		VMM3_0002324	2324
60288		VMM3_0002243	20MNEVMM309015	2243		VMM3_0002243	2243
60289		VMM3_0002447	20MNEVMM309016	2447		VMM3_0002447	2447
60290		VMM3_0002248	20MNEVMM309017	2248		VMM3_0002248	2248
60291		VMM3_0002231	20MNEVMM309018	2231		VMM3_0002231	2231
60292		VMM3_0002251	20MNEVMM309019	2251		VMM3_0002251	2251
60293		VMM3_0002441	20MNEVMM309020	2441		VMM3_0002441	2441
60294		VMM3_0001726	20MNEVMM309021	1726		VMM3_0001726	1726
60295		VMM3_0002400	20MNEVMM309022	2400		VMM3_0002400	2400
60296		VMM3_0001997	20MNEVMM309023	1997		VMM3_0001997	1997
60297		VMM3_0002411	20MNEVMM309024	2411		VMM3_0002411	2411
60298		VMM3_0002440	20MNEVMM309025	2440		VMM3_0002440	2440
60299		VMM3_0001610	20MNEVMM309026	1610		VMM3_0001610	1610
60300		VMM3_0001789	20MNEVMM309027	1789		VMM3_0001789	1789
60301		VMM3_0001231	20MNEVMM309028	1231		VMM3_0001231	1231
60302		VMM3_0001508	20MNEVMM309029	1508		VMM3_0001508	1508
60303		VMM3_0002718	20MNEVMM309030	2718		VMM3_0002718	2718
60304		VMM3_0002122	20MNEVMM309031	2122		VMM3_0002122	2122
60305		VMM3_0001957	20MNEVMM309032	1957		VMM3_0001957	1957
60306		VMM3_0000546	20MNEVMM309033	0546		VMM3_0000546	546
60307		VMM3_0002223	20MNEVMM309034	2223		VMM3_0002223	2223
60308		VMM3_0002211	20MNEVMM309035	2211		VMM3_0002211	2211
60309		VMM3_0002216	20MNEVMM309036	2216		VMM3_0002216	2216
60310		VMM3_0001908	20MNEVMM309037	1908		VMM3_0001908	1908
60311		VMM3_0001916	20MNEVMM309038	1916		VMM3_0001916	1916
60312		VMM3_0001500	20MNEVMM309039	1500		VMM3_0001500	1500
60313		VMM3_0001813	20MNEVMM309040	1813		VMM3_0001813	1813
